원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,,,,
KR0068,한화생명,370,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2023.2Q,8257,,,,
KR0068,한화생명,370,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2023.1Q,18669,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2025.1Q,84184,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2024.4Q,82060,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2024.3Q,80596,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2024.2Q,80423,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2024.1Q,77801,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2023.4Q,76064,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2023.3Q,75679,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2023.2Q,73765,,,,
KR0068,한화생명,370,생명보험,7,3. 이익잉여금,2023.1Q,69153,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2025.1Q,-7507,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2024.4Q,-7552,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2024.3Q,-7566,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2024.2Q,-11118,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2024.1Q,-8209,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2023.4Q,-11185,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2023.3Q,-11222,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2023.2Q,-11186,,,,
KR0068,한화생명,370,생명보험,8,4. 자본조정,2023.1Q,-9164,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2025.1Q,-26461,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2024.4Q,-15817,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2024.3Q,-18156,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2024.2Q,-11888,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2024.1Q,49,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2023.4Q,9729,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2023.3Q,23412,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2023.2Q,17952,,,,
KR0068,한화생명,370,생명보험,9,5. 기타포괄손익누계액,2023.1Q,12478,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2025.1Q,34727,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2024.4Q,34801,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2024.3Q,32336,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2024.2Q,31834,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2024.1Q,0,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2023.4Q,0,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2023.3Q,0,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2023.2Q,0,,,,
KR0068,한화생명,370,생명보험,10,6. 비지배지분,2023.1Q,0,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2025.1Q,49643,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2024.4Q,51717,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2024.3Q,54328,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2024.2Q,50558,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2024.1Q,84256,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2023.4Q,78095,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2023.3Q,72929,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2023.2Q,80347,,,,
KR0068,한화생명,370,생명보험,11,7. 조정준비금,2023.1Q,76044,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2025.1Q,29302,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.4Q,26279,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.3Q,21439,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.2Q,21076,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.1Q,21009,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.4Q,22412,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.3Q,21389,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.2Q,20048,,,,
KR0068,한화생명,370,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2023.1Q,19395,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2025.1Q,82031,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.4Q,82037,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.3Q,80150,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.2Q,75170,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.1Q,77408,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.4Q,77799,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.3Q,78110,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.2Q,81962,,,,
KR0068,한화생명,370,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2023.1Q,86855,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2025.1Q,136764,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.4Q,130276,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.3Q,124969,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.2Q,121865,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.1Q,119633,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.4Q,114139,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.3Q,119332,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.2Q,119610,,,,
KR0068,한화생명,370,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2023.1Q,119049,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2025.1Q,158591,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2024.4Q,154679,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2024.3Q,144344,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2024.2Q,141062,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2024.1Q,140627,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2023.4Q,136349,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2023.3Q,143069,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2023.2Q,144544,,,,
KR0068,한화생명,370,생명보험,15,Ⅰ. 기본요구자본,2023.1Q,142838,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2025.1Q,53413,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.4Q,52369,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.3Q,49203,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.2Q,48620,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.1Q,49209,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.4Q,48137,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.3Q,48508,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.2Q,47851,,,,
KR0068,한화생명,370,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2023.1Q,46634,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2025.1Q,102855,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2024.4Q,101658,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2024.3Q,95301,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2024.2Q,92606,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2024.1Q,90386,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2023.4Q,86630,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2023.3Q,95484,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2023.2Q,97993,,,,
KR0068,한화생명,370,생명보험,17,1. 생명장기손해보험위험액,2023.1Q,98922,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2025.1Q,4489,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2024.4Q,4403,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2024.3Q,4262,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2024.2Q,4081,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2024.1Q,3899,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2023.4Q,3681,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2023.3Q,3505,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2023.2Q,3011,,,,
KR0068,한화생명,370,생명보험,18,2. 일반손해보험위험액,2023.1Q,2834,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2025.1Q,69961,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2024.4Q,66963,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2024.3Q,62812,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2024.2Q,61960,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2024.1Q,64711,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2023.4Q,62909,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2023.3Q,59812,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2023.2Q,58131,,,,
KR0068,한화생명,370,생명보험,19,3. 시장위험액,2023.1Q,54810,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2025.1Q,24506,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2024.4Q,24750,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2024.3Q,23181,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2024.2Q,23599,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2024.1Q,24057,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2023.4Q,24514,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2023.3Q,24810,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2023.2Q,24773,,,,
KR0068,한화생명,370,생명보험,20,4. 신용위험액,2023.1Q,24731,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2025.1Q,10193,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2024.4Q,9274,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2024.3Q,7992,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2024.2Q,7436,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2024.1Q,6783,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2023.4Q,6751,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2023.3Q,7967,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2023.2Q,8487,,,,
KR0068,한화생명,370,생명보험,21,5. 운영위험액,2023.1Q,8176,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2025.1Q,26257,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2024.4Q,28758,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2024.3Q,22627,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2024.2Q,22547,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2024.1Q,24325,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2023.4Q,25485,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2023.3Q,27035,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2023.2Q,28199,,,,
KR0068,한화생명,370,생명보험,22,Ⅱ. 법인세조정액,2023.1Q,27065,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2025.1Q,4431,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.4Q,4354,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.3Q,3252,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.2Q,3351,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2024.1Q,3331,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.4Q,3275,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.3Q,3297,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.2Q,3265,,,,
KR0068,한화생명,370,생명보험,23,Ⅲ. 기타 요구자본(1+2+3),2023.1Q,3276,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2025.1Q,3243,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2024.4Q,3200,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2024.3Q,2192,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2024.2Q,2192,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2024.1Q,2191,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2023.4Q,2189,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2023.3Q,2187,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2023.2Q,2192,,,,
KR0068,한화생명,370,생명보험,24,1. 업권별 자본규제를 활용한 종속회사의 요구자본 환산치,2023.1Q,2200,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2025.1Q,1188,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2024.4Q,1154,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2024.3Q,1060,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2024.2Q,1159,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2024.1Q,1140,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2023.4Q,1086,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2023.3Q,1111,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2023.2Q,1073,,,,
KR0068,한화생명,370,생명보험,25,2. 비례성원칙을 적용한 종속회사의 요구자본 대응치,2023.1Q,1076,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2025.1Q,154.1,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2024.4Q,163.7,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2024.3Q,164.1,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2024.2Q,162.8,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2024.1Q,173.1,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2023.4Q,183.8,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2023.3Q,184.3,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2023.2Q,180.4,,,,
KR0068,한화생명,370,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2023.1Q,181.2,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2025.1Q,15932,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2024.4Q,16701,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2024.3Q,16340,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2024.2Q,14182,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2024.1Q,15234,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2023.4Q,16618,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2023.3Q,15644,,,,
KR0070,에이비엘생명보험,3850,생명보험,1,가. 지급여력금액,2023.2Q,15382,,,,
