원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_당분기
KR0075,비엔피파리바카디프생명보험,,생명보험,16,기타사업비용,2025.4Q,10147.580446,
KR0075,비엔피파리바카디프생명보험,,생명보험,17,투자손익,2025.4Q,3030.5334799999837,
KR0075,비엔피파리바카디프생명보험,,생명보험,18,투자이익,2025.4Q,245234.095105,
KR0075,비엔피파리바카디프생명보험,,생명보험,19,보험금융손익,2025.4Q,-242203.561625,
KR0075,비엔피파리바카디프생명보험,,생명보험,20,영업이익,2025.4Q,-21192.409459,
KR0075,비엔피파리바카디프생명보험,,생명보험,21,영업외손익,2025.4Q,-85.389436,
KR0075,비엔피파리바카디프생명보험,,생명보험,22,세전이익,2025.4Q,-21227.798895,
KR0075,비엔피파리바카디프생명보험,,생명보험,23,법인세,2025.4Q,3544.202309,
KR0075,비엔피파리바카디프생명보험,,생명보험,24,당기순이익,2025.4Q,-24772.001204,
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2023.1Q,43699.0,43699.0
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2023.1Q,61472.0,61472.0
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2023.1Q,60942.0,60942.0
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2023.1Q,52014.0,52014.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2023.1Q,12029.0,12029.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2023.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2023.1Q,-3101.0,-3101.0
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2023.1Q,531.0,531.0
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2023.1Q,-249.0,-249.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2023.1Q,-55.0,-55.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2023.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2023.1Q,835.0,835.0
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2023.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2023.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2023.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2023.1Q,17774.0,17774.0
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2023.1Q,93769.0,93769.0
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2023.1Q,911261.0,911261.0
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2023.1Q,-817492.0,-817492.0
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2023.1Q,137468.0,137468.0
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2023.1Q,-1673.0,-1673.0
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2023.1Q,135794.0,135794.0
KR0079,미래에셋생명보험,,생명보험,23,법인세,2023.1Q,35059.0,35059.0
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2023.1Q,100735.0,100735.0
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2023.2Q,84266.0,40567.0
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2023.2Q,117084.0,55612.0
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2023.2Q,119649.0,58707.0
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2023.2Q,102398.0,50384.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2023.2Q,23608.0,11579.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2023.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2023.2Q,-6357.0,-3256.0
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2023.2Q,-2565.0,-3096.0
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2023.2Q,-547.0,-298.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2023.2Q,-645.0,-590.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2023.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2023.2Q,-1373.0,-2208.0
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2023.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2023.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2023.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2023.2Q,32818.0,15044.0
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2023.2Q,97519.0,3750.0
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2023.2Q,1566094.0,654833.0
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2023.2Q,-1468575.0,-651083.0
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2023.2Q,181785.0,44317.0
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2023.2Q,-2682.0,-1009.0
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2023.2Q,179103.0,43309.0
KR0079,미래에셋생명보험,,생명보험,23,법인세,2023.2Q,44339.0,9280.0
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2023.2Q,134764.0,34029.0
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2023.3Q,111606.10744,27340.10744
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2023.3Q,159917.75301,42833.75301
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2023.3Q,161467.991418,41818.991418
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2023.3Q,148365.0,45967.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2023.3Q,35157.0,11549.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2023.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2023.3Q,-22054.008582,-15697.008582
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2023.3Q,-1550.238408,1014.761592
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2023.3Q,-1417.0,-870.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2023.3Q,-644.0,1.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2023.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2023.3Q,510.761592,1883.761592
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2023.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2023.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2023.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2023.3Q,48311.64557,15493.64557
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2023.3Q,96774.42107,-744.57893
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2023.3Q,1548602.602699,-17491.397301
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2023.3Q,-1451828.181629,16746.818371
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2023.3Q,208380.52851,26595.52851
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2023.3Q,-3485.659441,-803.659441
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2023.3Q,204894.869069,25791.869069
KR0079,미래에셋생명보험,,생명보험,23,법인세,2023.3Q,45663.529609,1324.529609
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2023.3Q,159231.33946,24467.33946
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2023.4Q,169000.766608,57394.659168
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2023.4Q,236258.8358,76341.08279
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2023.4Q,242299.914041,80831.922623
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2023.4Q,197764.0,49399.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2023.4Q,46004.0,10847.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2023.4Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2023.4Q,-1468.085959,20585.922623
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2023.4Q,-6041.078241,-4490.839833
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2023.4Q,-2202.0,-785.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2023.4Q,-817.0,-173.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2023.4Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2023.4Q,-3022.078241,-3532.839833
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2023.4Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2023.4Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2023.4Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2023.4Q,67258.069192,18946.423622
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2023.4Q,-2228.957191,-99003.378261
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2023.4Q,2318990.368924,770387.766225
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2023.4Q,-2321219.326115,-869391.144486
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2023.4Q,166771.809417,-41608.719093
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2023.4Q,-4017.126837,-531.467396
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2023.4Q,162754.68258,-42140.186489
KR0079,미래에셋생명보험,,생명보험,23,법인세,2023.4Q,37754.460046,-7909.069563
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2023.4Q,125000.222534,-34231.116926
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2024.1Q,21491.797709,21491.797709
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2024.1Q,36986.580556,36986.580556
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2024.1Q,34162.887358,34162.887358
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2024.1Q,50731.0,50731.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2024.1Q,11243.0,11243.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2024.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2024.1Q,-27811.112642,-27811.112642
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2024.1Q,2823.693198,2823.693198
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2024.1Q,-755.0,-755.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2024.1Q,-206.0,-206.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2024.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2024.1Q,3784.693198,3784.693198
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2024.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2024.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2024.1Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2024.1Q,15494.782847,15494.782847
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2024.1Q,28573.74898,28573.74898
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2024.1Q,910292.821477,910292.821477
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2024.1Q,-881719.072497,-881719.072497
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2024.1Q,50065.546689,50065.546689
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2024.1Q,-1380.79058,-1380.79058
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2024.1Q,48684.756109,48684.756109
KR0079,미래에셋생명보험,,생명보험,23,법인세,2024.1Q,9250.105067,9250.105067
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2024.1Q,39434.651042,39434.651042
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2024.2Q,67198.838072,45707.040363
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2024.2Q,97838.515098,60851.934542
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2024.2Q,95239.856466,61076.969108
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2024.2Q,100642.0,49911.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2024.2Q,21971.0,10728.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2024.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2024.2Q,-27373.143534,437.969108
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2024.2Q,2598.658632,-225.034566
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2024.2Q,-1486.0,-731.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2024.2Q,-47.0,159.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2024.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2024.2Q,4131.658632,346.965434
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2024.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2024.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2024.2Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2024.2Q,30639.677026,15144.894179
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2024.2Q,2274.784134,-26298.964846
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2024.2Q,1383049.73801,472756.916533
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2024.2Q,-1380774.953876,-499055.881379
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2024.2Q,69473.622206,19408.075517
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2024.2Q,1961.164478,3341.955058
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2024.2Q,71434.786684,22750.030575
KR0079,미래에셋생명보험,,생명보험,23,법인세,2024.2Q,12784.66911,3534.564043
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2024.2Q,58650.117574,19215.466532
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2024.3Q,98344.442716,31145.604644
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2024.3Q,145293.215889,47454.700791
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2024.3Q,142186.60823,46946.751764
KR0079,미래에셋생명보험,,생명보험,4,원수 CSM상각,2024.3Q,148630.0,47988.0
KR0079,미래에셋생명보험,,생명보험,5,원수 위험조정 변동,2024.3Q,32632.0,10661.0
KR0079,미래에셋생명보험,,생명보험,6,원수 예실차,2024.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,7,기타 생명장기 원수손익,2024.3Q,-39075.39177,-11702.248236
KR0079,미래에셋생명보험,,생명보험,8,생명장기 재보험손익,2024.3Q,3106.607659,507.949027
KR0079,미래에셋생명보험,,생명보험,9,재보험 CSM상각,2024.3Q,-2321.0,-835.0
KR0079,미래에셋생명보험,,생명보험,10,재보험 위험조정 변동,2024.3Q,-292.0,-245.0
KR0079,미래에셋생명보험,,생명보험,11,재보험 예실차,2024.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,12,기타 생명장기 재보험손익,2024.3Q,5719.607659,1587.949027
KR0079,미래에셋생명보험,,생명보험,13,자동차손익,2024.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,14,일반손익,2024.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,15,기타영업수익,2024.3Q,0.0,0.0
KR0079,미래에셋생명보험,,생명보험,16,기타사업비용,2024.3Q,46948.773173,16309.096147
KR0079,미래에셋생명보험,,생명보험,17,투자손익,2024.3Q,-22944.439639,-25219.223773
KR0079,미래에셋생명보험,,생명보험,18,투자이익,2024.3Q,1411219.443477,28169.705467
KR0079,미래에셋생명보험,,생명보험,19,보험금융손익,2024.3Q,-1434163.883116,-53388.92924
KR0079,미래에셋생명보험,,생명보험,20,영업이익,2024.3Q,75400.003077,5926.380871
KR0079,미래에셋생명보험,,생명보험,21,영업외손익,2024.3Q,-111.989328,-2073.153806
KR0079,미래에셋생명보험,,생명보험,22,세전이익,2024.3Q,75288.013749,3853.227065
KR0079,미래에셋생명보험,,생명보험,23,법인세,2024.3Q,13116.766682,332.097572
KR0079,미래에셋생명보험,,생명보험,24,당기순이익,2024.3Q,62171.247067,3521.129493
KR0079,미래에셋생명보험,,생명보험,1,보험손익,2024.4Q,119275.544347,20931.101631
KR0079,미래에셋생명보험,,생명보험,2,생명장기 손익,2024.4Q,186934.837775,41641.621886
KR0079,미래에셋생명보험,,생명보험,3,생명장기 원수손익,2024.4Q,184607.516868,42420.908638
