원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,섹션,레벨,공시분기,값
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2023.2Q,268643.742823
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2023.3Q,126630.88886
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2023.4Q,240122.210211
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2024.1Q,129970.911033
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2024.2Q,108135.19632
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2024.3Q,117179.530597
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2024.4Q,151652.427294
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2025.1Q,141980.216351
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2025.2Q,179835.692944
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2025.3Q,455978.425987
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2025.4Q,170902.452843
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2026.1Q,132895.375762
KR0079,미래에셋생명보험,085620,생명보험,24,기타부채,부채,2,2026.2Q,153576.145986
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2023.1Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2023.2Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2023.3Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2023.4Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2024.1Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2024.2Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2024.3Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2024.4Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2025.1Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2025.2Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2025.3Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2025.4Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2026.1Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,30,자본금,자본,2,2026.2Q,990714.745
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2023.1Q,1714318.249836
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2023.2Q,1759653.44422
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2023.3Q,1747467.612056
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2023.4Q,1713236.222735
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2024.1Q,1752671.557582
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2024.2Q,1771887.024114
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2024.3Q,1775408.153607
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2024.4Q,1942924.078999
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2025.1Q,1967243.847174
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2025.2Q,2017597.478136
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2025.3Q,2064121.302131
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2025.4Q,2067824.46822
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2026.1Q,1767260.426226
KR0079,미래에셋생명보험,085620,생명보험,31,이익잉여금,자본,2,2026.2Q,1782120.49604
KR0080,에이아이에이생명보험,X,생명보험,1,자산총계,자산,1,2022.4Q,17511287.089
KR0080,에이아이에이생명보험,X,생명보험,1,자산총계,자산,1,2023.4Q,17002766.689
KR0080,에이아이에이생명보험,X,생명보험,1,자산총계,자산,1,2024.4Q,18814382.839
KR0080,에이아이에이생명보험,X,생명보험,1,자산총계,자산,1,2025.4Q,19548418.914
KR0080,에이아이에이생명보험,X,생명보험,2,부채총계,부채,1,2022.4Q,15829145.145
KR0080,에이아이에이생명보험,X,생명보험,2,부채총계,부채,1,2023.4Q,13837038.322
KR0080,에이아이에이생명보험,X,생명보험,2,부채총계,부채,1,2024.4Q,15831422.83
KR0080,에이아이에이생명보험,X,생명보험,2,부채총계,부채,1,2025.4Q,16849939.944
KR0080,에이아이에이생명보험,X,생명보험,3,자본총계,자본,1,2022.4Q,1682141.944
KR0080,에이아이에이생명보험,X,생명보험,3,자본총계,자본,1,2023.4Q,3165728.367
KR0080,에이아이에이생명보험,X,생명보험,3,자본총계,자본,1,2024.4Q,2982960.009
KR0080,에이아이에이생명보험,X,생명보험,3,자본총계,자본,1,2025.4Q,2698478.97
KR0080,에이아이에이생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2022.4Q,-453187.4
KR0080,에이아이에이생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2023.4Q,388165.036
KR0080,에이아이에이생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2024.4Q,131568.963
KR0080,에이아이에이생명보험,X,생명보험,4,기타포괄손익 누계액,자본,2,2025.4Q,-231187.57
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2023.4Q,761784.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2024.4Q,613943.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.1Q,613943.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.2Q,613943.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.3Q,613943.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2025.4Q,751339.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2026.1Q,751339.0
KR0080,에이아이에이생명보험,X,생명보험,5,해약환급금준비금 적립액,준비금,2,2026.2Q,751339.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2022.4Q,6603.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.1Q,6603.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.2Q,6603.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.3Q,6603.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2023.4Q,6193.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.1Q,6193.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.2Q,6193.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.3Q,6193.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2024.4Q,396.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.1Q,396.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.2Q,396.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.3Q,396.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2025.4Q,357.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2026.1Q,357.0
KR0080,에이아이에이생명보험,X,생명보험,7,대손준비금 적립액,준비금,2,2026.2Q,357.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2023.4Q,146020.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2024.4Q,140866.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2025.1Q,140866.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2025.2Q,140866.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2025.3Q,140866.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2025.4Q,137382.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2026.1Q,137382.0
KR0080,에이아이에이생명보험,X,생명보험,8,보증준비금 적립액,준비금,2,2026.2Q,137382.0
KR0080,에이아이에이생명보험,X,생명보험,10,현금및현금성자산,자산,2,2022.4Q,261000.975
KR0080,에이아이에이생명보험,X,생명보험,10,현금및현금성자산,자산,2,2023.4Q,325125.448
KR0080,에이아이에이생명보험,X,생명보험,10,현금및현금성자산,자산,2,2024.4Q,281784.356
KR0080,에이아이에이생명보험,X,생명보험,10,현금및현금성자산,자산,2,2025.4Q,369944.078
KR0080,에이아이에이생명보험,X,생명보험,11,당기손익-공정가치측정금융자산,자산,2,2023.4Q,1578869.19
KR0080,에이아이에이생명보험,X,생명보험,11,당기손익-공정가치측정금융자산,자산,2,2024.4Q,1607186.2
KR0080,에이아이에이생명보험,X,생명보험,11,당기손익-공정가치측정금융자산,자산,2,2025.4Q,2389835.8
KR0080,에이아이에이생명보험,X,생명보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2023.4Q,14518407.309
KR0080,에이아이에이생명보험,X,생명보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2024.4Q,16328398.576
KR0080,에이아이에이생명보험,X,생명보험,12,기타포괄손익-공정가치측정금융자산,자산,2,2025.4Q,16082766.277
KR0080,에이아이에이생명보험,X,생명보험,14,재보험계약자산,자산,2,2023.4Q,529.519
KR0080,에이아이에이생명보험,X,생명보험,14,재보험계약자산,자산,2,2024.4Q,550.921
KR0080,에이아이에이생명보험,X,생명보험,14,재보험계약자산,자산,2,2025.4Q,379.265
KR0080,에이아이에이생명보험,X,생명보험,15,유형자산,자산,2,2022.4Q,66977.194
KR0080,에이아이에이생명보험,X,생명보험,15,유형자산,자산,2,2023.4Q,64742.715
KR0080,에이아이에이생명보험,X,생명보험,15,유형자산,자산,2,2024.4Q,65819.861
KR0080,에이아이에이생명보험,X,생명보험,15,유형자산,자산,2,2025.4Q,67451.759
KR0080,에이아이에이생명보험,X,생명보험,20,보험계약부채,부채,2,2022.4Q,14564804.627
KR0080,에이아이에이생명보험,X,생명보험,20,보험계약부채,부채,2,2023.4Q,12938161.407
KR0080,에이아이에이생명보험,X,생명보험,20,보험계약부채,부채,2,2024.4Q,14910458.892
KR0080,에이아이에이생명보험,X,생명보험,20,보험계약부채,부채,2,2025.4Q,15931735.453
KR0080,에이아이에이생명보험,X,생명보험,21,재보험계약부채,부채,2,2023.4Q,238292.234
KR0080,에이아이에이생명보험,X,생명보험,21,재보험계약부채,부채,2,2024.4Q,312281.025
KR0080,에이아이에이생명보험,X,생명보험,21,재보험계약부채,부채,2,2025.4Q,361688.603
KR0080,에이아이에이생명보험,X,생명보험,24,기타부채,부채,2,2022.4Q,46175.624
KR0080,에이아이에이생명보험,X,생명보험,24,기타부채,부채,2,2023.4Q,44938.503
KR0080,에이아이에이생명보험,X,생명보험,24,기타부채,부채,2,2024.4Q,43644.198
KR0080,에이아이에이생명보험,X,생명보험,24,기타부채,부채,2,2025.4Q,45122.238
KR0080,에이아이에이생명보험,X,생명보험,30,자본금,자본,2,2022.4Q,603289.32
KR0080,에이아이에이생명보험,X,생명보험,30,자본금,자본,2,2023.4Q,603289.32
KR0080,에이아이에이생명보험,X,생명보험,30,자본금,자본,2,2024.4Q,603289.32
KR0080,에이아이에이생명보험,X,생명보험,30,자본금,자본,2,2025.4Q,603289.32
KR0080,에이아이에이생명보험,X,생명보험,31,이익잉여금,자본,2,2022.4Q,627122.972
KR0080,에이아이에이생명보험,X,생명보험,31,이익잉여금,자본,2,2023.4Q,1269358.545
KR0080,에이아이에이생명보험,X,생명보험,31,이익잉여금,자본,2,2024.4Q,1343167.749
KR0080,에이아이에이생명보험,X,생명보험,31,이익잉여금,자본,2,2025.4Q,1421443.243
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2023.1Q,9778130.118741
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2023.2Q,9690887.809175
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2023.3Q,9454722.418288
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2023.4Q,10230555.043163
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2024.1Q,10224125.136331
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2024.2Q,10478738.253452
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2024.3Q,10830944.075984
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2024.4Q,11129301.411583
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2025.1Q,11807083.010125
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2025.2Q,11739521.859705
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2025.3Q,12065508.966519
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2025.4Q,12112521.772647
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2026.1Q,11962298.509865
KR0082,DB생명보험,X,생명보험,1,자산총계,자산,1,2026.2Q,11968742.342579
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2023.1Q,7943581.23807
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2023.2Q,7765712.720018
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2023.3Q,7490256.304309
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2023.4Q,8445968.908877
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2024.1Q,8553012.497048
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2024.2Q,9053310.993552
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2024.3Q,9520083.803333
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2024.4Q,10010481.644641
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2025.1Q,10982930.181054
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2025.2Q,10793610.557924
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2025.3Q,11070704.009413
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2025.4Q,10923508.038023
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2026.1Q,10559149.376012
KR0082,DB생명보험,X,생명보험,2,부채총계,부채,1,2026.2Q,10169213.994301
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2023.1Q,1834548.880671
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2023.2Q,1925175.089157
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2023.3Q,1964466.113979
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2023.4Q,1784586.134286
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2024.1Q,1671112.639283
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2024.2Q,1425427.2599
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2024.3Q,1310860.272651
KR0082,DB생명보험,X,생명보험,3,자본총계,자본,1,2024.4Q,1118819.766942
