원보험사코드,원수사명,티커,생손보여부,항목번호,항목명,공시분기,값,값_적용후
KR0001,메리츠화재해상보험,000060,손해보험,34,1-6. 사업비위험액,2023.3Q,5608.18,5608.18
KR0001,메리츠화재해상보험,000060,손해보험,35,1-7. 대재해위험액,2023.3Q,1102.75,1102.75
KR0002,한화손해보험,000370,손해보험,29,1-1. 사망위험액,2023.3Q,1564.65,1564.65
KR0002,한화손해보험,000370,손해보험,30,1-2. 장수위험액,2023.3Q,0,0
KR0002,한화손해보험,000370,손해보험,31,1-3. 장해·질병위험액,2023.3Q,17271.56,17271.56
KR0002,한화손해보험,000370,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,1026.12,1026.12
KR0002,한화손해보험,000370,손해보험,33,1-5. 해지위험액,2023.3Q,20685.79,199.66
KR0002,한화손해보험,000370,손해보험,34,1-6. 사업비위험액,2023.3Q,6617.22,0
KR0002,한화손해보험,000370,손해보험,35,1-7. 대재해위험액,2023.3Q,1810.15,1810.15
KR0003,롯데손해보험,000400,손해보험,29,1-1. 사망위험액,2023.3Q,723.28,723.28
KR0003,롯데손해보험,000400,손해보험,30,1-2. 장수위험액,2023.3Q,0.28,0.08
KR0003,롯데손해보험,000400,손해보험,31,1-3. 장해·질병위험액,2023.3Q,8718.88,8718.88
KR0003,롯데손해보험,000400,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,285.93,285.93
KR0003,롯데손해보험,000400,손해보험,33,1-5. 해지위험액,2023.3Q,10226.13,1956.8
KR0003,롯데손해보험,000400,손해보험,34,1-6. 사업비위험액,2023.3Q,2419.35,0
KR0003,롯데손해보험,000400,손해보험,35,1-7. 대재해위험액,2023.3Q,222.13,1.96
KR0009,현대해상,001450,손해보험,29,1-1. 사망위험액,2023.3Q,2380.1,2380.1
KR0009,현대해상,001450,손해보험,30,1-2. 장수위험액,2023.3Q,0,0
KR0009,현대해상,001450,손해보험,31,1-3. 장해·질병위험액,2023.3Q,44750.34,44750.34
KR0009,현대해상,001450,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,2269.97,2269.97
KR0009,현대해상,001450,손해보험,33,1-5. 해지위험액,2023.3Q,46284.54,46284.54
KR0009,현대해상,001450,손해보험,34,1-6. 사업비위험액,2023.3Q,10736.77,10736.77
KR0009,현대해상,001450,손해보험,35,1-7. 대재해위험액,2023.3Q,2469.18,2469.18
KR0011,DB손해보험,005830,손해보험,29,1-1. 사망위험액,2023.3Q,4355.24,4355.24
KR0011,DB손해보험,005830,손해보험,30,1-2. 장수위험액,2023.3Q,307.91,307.91
KR0011,DB손해보험,005830,손해보험,31,1-3. 장해·질병위험액,2023.3Q,49288.34,49288.34
KR0011,DB손해보험,005830,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,2002.46,2002.46
KR0011,DB손해보험,005830,손해보험,33,1-5. 해지위험액,2023.3Q,65799.52,65799.52
KR0011,DB손해보험,005830,손해보험,34,1-6. 사업비위험액,2023.3Q,8146.87,8146.87
KR0011,DB손해보험,005830,손해보험,35,1-7. 대재해위험액,2023.3Q,1768.32,1768.32
KR0032,NH농협손해보험,X,손해보험,29,1-1. 사망위험액,2023.3Q,428.2,428.2
KR0032,NH농협손해보험,X,손해보험,31,1-3. 장해·질병위험액,2023.3Q,5963.56,5963.56
KR0032,NH농협손해보험,X,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,456.24,456.24
KR0032,NH농협손해보험,X,손해보험,33,1-5. 해지위험액,2023.3Q,5402.16,29.68
KR0032,NH농협손해보험,X,손해보험,34,1-6. 사업비위험액,2023.3Q,2628.03,0
KR0032,NH농협손해보험,X,손해보험,35,1-7. 대재해위험액,2023.3Q,645.47,1.18
KR0050,하나손해보험,X,손해보험,29,1-1. 사망위험액,2023.3Q,26.3,26.3
KR0050,하나손해보험,X,손해보험,30,1-2. 장수위험액,2023.3Q,0,0
KR0050,하나손해보험,X,손해보험,31,1-3. 장해·질병위험액,2023.3Q,446.69,446.69
KR0050,하나손해보험,X,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,29.88,29.88
KR0050,하나손해보험,X,손해보험,33,1-5. 해지위험액,2023.3Q,765.1,765.1
KR0050,하나손해보험,X,손해보험,34,1-6. 사업비위험액,2023.3Q,201.48,201.48
KR0050,하나손해보험,X,손해보험,35,1-7. 대재해위험액,2023.3Q,26.9,26.9
KR0070,에이비엘생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,869.15,869.15
KR0070,에이비엘생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,1364.54,0
KR0070,에이비엘생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,3947.64,3947.64
KR0070,에이비엘생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR0070,에이비엘생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,6440.38,1896.7
KR0070,에이비엘생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,1344.45,178.96
KR0070,에이비엘생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,595.35,0
KR0071,흥국생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,1140.83,1140.83
KR0071,흥국생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,502.49,0
KR0071,흥국생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,5585.31,5585.31
KR0071,흥국생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,12503.84,1955.23
KR0071,흥국생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,1481.63,0
KR0071,흥국생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,344.09,0
KR0072,케이디비생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,1036.17,1036.17
KR0072,케이디비생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,436.55,0
KR0072,케이디비생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,2733.85,2733.85
KR0072,케이디비생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,7530.45,2217.74
KR0072,케이디비생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,1346.23,0
KR0072,케이디비생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,392.45,0
KR0073,교보생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,6757.55,6757.55
KR0073,교보생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,5555.82,0
KR0073,교보생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,23045.68,23045.68
KR0073,교보생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR0073,교보생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,40047.79,2721.22
KR0073,교보생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,7359.22,0
KR0073,교보생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,3266.1,0
KR0075,비엔피파리바카디프생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,28.73,28.73
KR0075,비엔피파리바카디프생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,10.85,10.85
KR0075,비엔피파리바카디프생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,6.13,6.13
KR0075,비엔피파리바카디프생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,134.14,134.14
KR0075,비엔피파리바카디프생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,225.44,225.44
KR0075,비엔피파리바카디프생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,18.01,18.01
KR0076,아이엠라이프생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,225.51,225.51
KR0076,아이엠라이프생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,45.26,0
KR0076,아이엠라이프생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,1057.05,1057.05
KR0076,아이엠라이프생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR0076,아이엠라이프생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,4256.04,1135.75
KR0076,아이엠라이프생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,539.04,11.14
KR0076,아이엠라이프생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,153.69,0
KR0082,DB생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,987.32,987.32
KR0082,DB생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,307.49,0
KR0082,DB생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,4288.73,4288.73
KR0082,DB생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,13093.18,1752.69
KR0082,DB생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,1554.54,0
KR0082,DB생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,425.45,1.94
KR0083,푸본현대생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,262.98,262.98
KR0083,푸본현대생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,285.31,0
KR0083,푸본현대생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,1063.01,1063.01
KR0083,푸본현대생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR0083,푸본현대생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,1753.25,519.57
KR0083,푸본현대생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,951.52,0
KR0083,푸본현대생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,224.26,0
KR0095,메트라이프생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,2155.38,2155.38
KR0095,메트라이프생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,270.36,270.36
KR0095,메트라이프생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,4586.21,4586.21
KR0095,메트라이프생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR0095,메트라이프생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,16751.16,16751.16
KR0095,메트라이프생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,2512.18,2512.18
KR0095,메트라이프생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,829.55,829.55
KR0097,하나생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,67.98,67.98
KR0097,하나생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,114.09,0
KR0097,하나생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,244.02,244.02
KR0097,하나생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR0097,하나생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,1279.67,615.64
KR0097,하나생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,435.42,0
KR0097,하나생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,73.45,0
KR0100,처브라이프생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,139.66,139.66
KR0100,처브라이프생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,20.25,0
KR0100,처브라이프생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,333.43,333.43
KR0100,처브라이프생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,984.54,144.48
KR0100,처브라이프생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,314.01,0
KR0104,농협생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,2376.37,2376.37
KR0104,농협생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,325.97,0
KR0104,농협생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,9528.77,9528.77
KR0104,농협생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,20496.14,200.15
KR0104,농협생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,2396.91,0
KR0104,농협생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,703.39,0
KR1000,코리안리재보험,003690,손해보험,29,1-1. 사망위험액,2023.3Q,3412.91,3412.91
KR1000,코리안리재보험,003690,손해보험,30,1-2. 장수위험액,2023.3Q,45.33,45.33
KR1000,코리안리재보험,003690,손해보험,31,1-3. 장해·질병위험액,2023.3Q,7237.14,7237.14
KR1000,코리안리재보험,003690,손해보험,32,1-4. 장기재물·기타위험액,2023.3Q,292.21,292.21
KR1000,코리안리재보험,003690,손해보험,33,1-5. 해지위험액,2023.3Q,2470.03,2470.03
KR1000,코리안리재보험,003690,손해보험,34,1-6. 사업비위험액,2023.3Q,1202.43,1202.43
KR1000,코리안리재보험,003690,손해보험,35,1-7. 대재해위험액,2023.3Q,3830.58,3830.58
KR1010,교보라이프플래닛생명보험,X,생명보험,29,1-1. 사망위험액,2023.3Q,41.04,41.04
KR1010,교보라이프플래닛생명보험,X,생명보험,30,1-2. 장수위험액,2023.3Q,24.01,0
KR1010,교보라이프플래닛생명보험,X,생명보험,31,1-3. 장해·질병위험액,2023.3Q,63.19,63.19
KR1010,교보라이프플래닛생명보험,X,생명보험,32,1-4. 장기재물·기타위험액,2023.3Q,0,0
KR1010,교보라이프플래닛생명보험,X,생명보험,33,1-5. 해지위험액,2023.3Q,355.91,134.27
KR1010,교보라이프플래닛생명보험,X,생명보험,34,1-6. 사업비위험액,2023.3Q,98.49,0
KR1010,교보라이프플래닛생명보험,X,생명보험,35,1-7. 대재해위험액,2023.3Q,15.94,0.92
KR0005,흥국화재,000540,손해보험,1,가. 지급여력금액,2024.1Q,29214,29214
KR0005,흥국화재,000540,손해보험,2,기본자본,2024.1Q,8382,10502.12
KR0005,흥국화재,000540,손해보험,3,보완자본,2024.1Q,20832,18711.63
KR0005,흥국화재,000540,손해보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2024.1Q,27963,
KR0005,흥국화재,000540,손해보험,5,1. 보통주,2024.1Q,3212,
KR0005,흥국화재,000540,손해보험,6,2. 자본항목 중 보통주 이외의 자본증권,2024.1Q,2166,
KR0005,흥국화재,000540,손해보험,7,3. 이익잉여금,2024.1Q,5414,
KR0005,흥국화재,000540,손해보험,9,5. 기타포괄손익누계액,2024.1Q,194,
KR0005,흥국화재,000540,손해보험,11,7. 조정준비금,2024.1Q,16977,
KR0005,흥국화재,000540,손해보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.1Q,19581,
KR0005,흥국화재,000540,손해보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.1Q,18607,14109.64
KR0005,흥국화재,000540,손해보험,15,Ⅰ. 기본요구자본,2024.1Q,24136,18302.67
KR0005,흥국화재,000540,손해보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.1Q,6255,4714.24
KR0005,흥국화재,000540,손해보험,17,1. 생명장기손해보험위험액,2024.1Q,19520,14717.73
KR0005,흥국화재,000540,손해보험,18,2. 일반손해보험위험액,2024.1Q,732,726.45
KR0005,흥국화재,000540,손해보험,19,3. 시장위험액,2024.1Q,5878,3311.78
KR0005,흥국화재,000540,손해보험,20,4. 신용위험액,2024.1Q,3021,3021
KR0005,흥국화재,000540,손해보험,21,5. 운영위험액,2024.1Q,1240,1240
KR0005,흥국화재,000540,손해보험,22,Ⅱ. 법인세조정액,2024.1Q,5529,4193.03
KR0005,흥국화재,000540,손해보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2024.1Q,157.00542806,207.05
KR0005,흥국화재,000540,손해보험,28,기본자본비율,2024.1Q,45.04756275,74.43
KR0094,신한라이프생명보험,X,생명보험,1,가. 지급여력금액,2024.1Q,104969,104969
KR0094,신한라이프생명보험,X,생명보험,2,기본자본,2024.1Q,65458,68457.6
KR0094,신한라이프생명보험,X,생명보험,3,보완자본,2024.1Q,39512,36511.82
KR0094,신한라이프생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2024.1Q,102064,102064
KR0094,신한라이프생명보험,X,생명보험,5,1. 보통주,2024.1Q,13983,13983
KR0094,신한라이프생명보험,X,생명보험,6,2. 자본항목 중 보통주 이외의 자본증권,2024.1Q,3000,3000
KR0094,신한라이프생명보험,X,생명보험,7,3. 이익잉여금,2024.1Q,65853,65853
KR0094,신한라이프생명보험,X,생명보험,8,4. 자본조정,2024.1Q,15,15
KR0094,신한라이프생명보험,X,생명보험,9,5. 기타포괄손익누계액,2024.1Q,-6418,-6418
KR0094,신한라이프생명보험,X,생명보험,11,7. 조정준비금,2024.1Q,25632,25632
KR0094,신한라이프생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.1Q,108,108
KR0094,신한라이프생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.1Q,36498,36498
KR0094,신한라이프생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.1Q,43481,43481
KR0094,신한라이프생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2024.1Q,58773,58773
KR0094,신한라이프생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.1Q,16619,16619
KR0094,신한라이프생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2024.1Q,44404,44404
KR0094,신한라이프생명보험,X,생명보험,19,3. 시장위험액,2024.1Q,21124,21124
KR0094,신한라이프생명보험,X,생명보험,20,4. 신용위험액,2024.1Q,7607,7607
KR0094,신한라이프생명보험,X,생명보험,21,5. 운영위험액,2024.1Q,2257,2257
KR0094,신한라이프생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2024.1Q,15292,15292
KR0094,신한라이프생명보험,X,생명보험,27,다. 지급여력비율 : 가 ÷ 나 × 100,2024.1Q,241.41349095,241.41349095
KR0094,신한라이프생명보험,X,생명보험,28,기본자본비율,2024.1Q,150.54391573,157.44256112
KR0095,메트라이프생명보험,X,생명보험,1,가. 지급여력금액,2024.1Q,50276,50276
KR0095,메트라이프생명보험,X,생명보험,2,기본자본,2024.1Q,39617,39617
KR0095,메트라이프생명보험,X,생명보험,3,보완자본,2024.1Q,10659,10659
KR0095,메트라이프생명보험,X,생명보험,4,Ⅰ. 건전성감독기준 재무상태표 상의 순자산,2024.1Q,50295,50295
KR0095,메트라이프생명보험,X,생명보험,5,1. 보통주,2024.1Q,2097,2097
KR0095,메트라이프생명보험,X,생명보험,7,3. 이익잉여금,2024.1Q,37597,37597
KR0095,메트라이프생명보험,X,생명보험,9,5. 기타포괄손익누계액,2024.1Q,607,607
KR0095,메트라이프생명보험,X,생명보험,11,7. 조정준비금,2024.1Q,9994,9994
KR0095,메트라이프생명보험,X,생명보험,12,Ⅱ. 지급여력금액으로 불인정하는 항목 (지급이 예정된 주주배당액 등),2024.1Q,18,18
KR0095,메트라이프생명보험,X,생명보험,13,Ⅲ. 보완자본으로 재분류하는 항목 (기본자본 자본증권의 인정한도를 초과한 금액 등),2024.1Q,10659,10659
KR0095,메트라이프생명보험,X,생명보험,14,나. 지급여력기준금액 (Ⅰ-Ⅱ+Ⅲ),2024.1Q,14082,14082
KR0095,메트라이프생명보험,X,생명보험,15,Ⅰ. 기본요구자본,2024.1Q,18492,18492
KR0095,메트라이프생명보험,X,생명보험,16,- 분산효과 : (1+2+3+4+5) - Ⅰ,2024.1Q,3496,3496
KR0095,메트라이프생명보험,X,생명보험,17,1. 생명장기손해보험위험액,2024.1Q,15527,15527
KR0095,메트라이프생명보험,X,생명보험,19,3. 시장위험액,2024.1Q,4536,4536
KR0095,메트라이프생명보험,X,생명보험,20,4. 신용위험액,2024.1Q,970,970
KR0095,메트라이프생명보험,X,생명보험,21,5. 운영위험액,2024.1Q,955,955
KR0095,메트라이프생명보험,X,생명보험,22,Ⅱ. 법인세조정액,2024.1Q,4410,4410
